step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,e3_stopped,e3_accumulated_waiting_time,e3_average_speed,e4_stopped,e4_accumulated_waiting_time,e4_average_speed,e7_stopped,e7_accumulated_waiting_time,e7_average_speed,e8_stopped,e8_accumulated_waiting_time,e8_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1355.0,2.2575000000000003,52,23.990000000000002,5.9975000000000005,5.4559401761083945,15,793.0,0.27979493483609374,19,810.0,0.2979703635155818,9,596.0,0.3571270522706185,9,200.0,0.40648315395016893,52,2399.0
1360.0,1.3749999999999998,33,18.490000000000002,4.6225000000000005,6.939444568785546,10,651.0,0.3914586404917214,11,645.0,0.3186249937551789,3,416.0,0.48596064599855865,9,137.0,0.4809733851602246,33,1849.0
1365.0,1.3350000000000002,29,13.149999999999999,3.2874999999999996,8.46345841537851,8,452.0,0.5257176287718823,7,510.0,0.46699926082322946,4,195.0,0.6191436752223778,10,158.0,0.4985504008625918,29,1315.0
1370.0,0.9924999999999997,33,9.18,2.295,9.079883137490311,9,245.0,0.5626620565575868,8,375.0,0.5503135757662582,5,89.0,0.6418062721785229,11,209.0,0.5071367654733983,33,918.0
1375.0,0.25249999999999995,37,8.17,2.0425,9.041051106954749,10,196.0,0.5237437090825909,9,256.0,0.4829291297119804,6,99.0,0.5863577853032215,12,266.0,0.5141645901997351,37,817.0
1380.0,-0.29999999999999993,42,9.37,2.3425,8.551905126380891,12,248.0,0.43840595193094933,9,231.0,0.4458325027699138,7,130.0,0.5400404756975697,14,328.0,0.43944312537967267,42,937.0
1385.0,-0.4875,48,11.32,2.83,7.417509434750972,14,312.0,0.38747492675703626,10,253.0,0.3364559429607633,9,167.0,0.3542121335197698,15,400.0,0.4144460995197729,48,1132.0
1390.0,-0.7425,57,14.29,3.5725,5.836901452358477,15,384.0,0.2991559241694457,13,314.0,0.22671158724616897,11,218.0,0.30940799282309756,18,513.0,0.34216131040200254,57,1429.0
1395.0,-0.7899999999999999,69,17.45,4.3625,4.670860870888768,20,472.0,0.21821555087978547,15,382.0,0.20243108201150095,13,279.0,0.2579134349920007,21,612.0,0.26119519294655824,69,1745.0
1400.0,3.0249999999999995,12,5.35,1.3375,7.399851919663265,1,140.0,0.4606689035832007,2,94.0,0.5446324330789476,2,50.0,0.6494579817960171,7,251.0,0.46690254980066154,12,535.0
1405.0,0.8474999999999999,7,1.9600000000000002,0.49000000000000005,9.551737947156772,1,26.0,0.6713542559300556,2,32.0,0.7484655132114438,3,33.0,0.7588892513887366,1,105.0,0.6479084968840089,7,196.0
1410.0,0.09000000000000001,10,1.6,0.4,10.074327010263797,2,26.0,0.7241194149044244,3,46.0,0.7488992640218838,3,48.0,0.7021378298394938,2,40.0,0.7334347056448689,10,160.0
1415.0,-0.08499999999999999,11,1.9400000000000002,0.48500000000000004,10.78669416805832,2,36.0,0.8072429250316304,3,61.0,0.7943739606413314,4,67.0,0.7573029253898514,2,30.0,0.8179021408443644,11,194.0
1420.0,-0.1375,11,2.4899999999999998,0.6224999999999999,10.809257886239083,2,46.0,0.7715613740780152,3,76.0,0.757120850115426,4,87.0,0.7883270250092357,2,40.0,0.8139337272570766,11,249.0
1425.0,-0.19749999999999998,15,3.2800000000000002,0.8200000000000001,10.166990877219874,3,59.0,0.7423973772807957,4,95.0,0.694740791122498,5,123.0,0.7045129756262749,3,51.0,0.6876316697718597,15,328.0
1430.0,-0.19249999999999998,18,4.05,1.0125,9.048598963805537,2,69.0,0.6870563791845475,5,113.0,0.48133156402241956,5,148.0,0.6300543956951441,6,75.0,0.5521476750167433,18,405.0
1435.0,-0.26250000000000007,29,5.1,1.275,7.910327088011996,5,87.0,0.5842782273759362,8,147.0,0.4075401006478103,7,162.0,0.5548376078353103,9,114.0,0.4105242017207313,29,510.0
1440.0,-0.46249999999999997,45,6.949999999999999,1.7374999999999998,6.118487127999066,7,116.0,0.5064594121773298,11,195.0,0.29957360536408295,12,207.0,0.33855267477732415,15,177.0,0.28991825644816277,45,695.0
1445.0,1.31,19,1.71,0.4275,7.927406968286388,2,18.0,0.6152332142469149,2,21.0,0.6701598429119086,6,46.0,0.49023242382875176,9,86.0,0.4103570298149279,19,171.0
1450.0,-0.255,24,2.7299999999999995,0.6824999999999999,8.329702008165912,4,38.0,0.6432376988950077,3,29.0,0.6857352571949041,7,82.0,0.5089724924984513,10,124.0,0.4162631363053473,24,273.0
1455.0,-0.35250000000000004,32,4.14,1.035,7.7453934676360285,7,69.0,0.5817366488517489,5,46.0,0.6040323415407552,8,119.0,0.44792872807335293,12,180.0,0.40364312685050896,32,414.0
1460.0,-0.42,36,5.82,1.455,7.463180322712563,8,105.0,0.5914951268091566,6,72.0,0.58353533514895,9,163.0,0.3912080266504013,13,242.0,0.33266383821213485,36,582.0
1465.0,-0.45249999999999996,38,7.629999999999999,1.9074999999999998,7.192421714105019,8,141.0,0.551381817482994,6,102.0,0.5614950815571009,11,213.0,0.41147856741730005,13,307.0,0.3168338846768844,38,763.0
1470.0,-0.5050000000000001,42,9.65,2.4125,6.604077699152648,10,185.0,0.491193762755804,7,136.0,0.4999281981723962,11,268.0,0.43109298545566777,14,376.0,0.3357879108513058,42,965.0
1475.0,-0.5150000000000001,44,11.71,2.9275,5.4051492753374974,9,230.0,0.34144404603649786,9,179.0,0.389236646594273,11,314.0,0.2638998112013822,15,448.0,0.2580033474331406,44,1171.0
1480.0,-0.6224999999999998,53,14.200000000000001,3.5500000000000003,4.858900969128946,12,284.0,0.29034975574403,11,231.0,0.3543634277888326,14,379.0,0.2542212796231893,16,526.0,0.26886520688584703,53,1420.0
1485.0,-0.7175000000000001,60,17.07,4.2675,4.280189678791875,16,358.0,0.23124389912776688,13,291.0,0.3294478385309589,14,449.0,0.22918089179314838,17,609.0,0.25801885008251785,60,1707.0
1490.0,2.9475,5,5.28,1.32,7.7442736584853,1,89.0,0.5453309759870332,2,22.0,0.7186696580631525,1,162.0,0.4731265754670611,1,255.0,0.5628343669143687,5,528.0
1495.0,1.0274999999999999,6,1.17,0.2925,10.050820381748869,2,16.0,0.7813960765696077,2,32.0,0.7376805575261954,1,13.0,0.7010091210218515,1,56.0,0.8219298812680649,6,117.0
1500.0,0.0025000000000000022,10,1.16,0.29,10.464232867204863,3,26.0,0.7310930165633418,3,45.0,0.7305779753985725,2,20.0,0.7925537587770323,2,25.0,0.7963556708771505,10,116.0
1505.0,-0.1775,12,1.87,0.4675,11.018464721017647,3,41.0,0.7631113303843106,4,63.0,0.75098590634342,2,43.0,0.836661362011612,3,40.0,0.8036136195248778,12,187.0
1510.0,-0.135,12,2.41,0.6025,11.018938846929771,3,56.0,0.8037715009963893,4,83.0,0.7302105421407264,2,47.0,0.8618169449907094,3,55.0,0.7845007956760024,12,241.0
1515.0,-0.1425,15,2.9799999999999995,0.7449999999999999,10.805922235629433,4,72.0,0.7689175989191177,5,106.0,0.726227114406992,2,48.0,0.8536981048450087,4,72.0,0.7683370700153898,15,298.0
1520.0,-0.19000000000000003,17,3.74,0.935,9.980477783734058,4,90.0,0.7235613243720679,6,132.0,0.6271165043397958,3,60.0,0.7975449217975609,4,92.0,0.7204253834244789,17,374.0
1525.0,-0.2899999999999999,29,4.8999999999999995,1.2249999999999999,9.177752705316838,7,117.0,0.670499821121669,8,167.0,0.6221361596526487,6,84.0,0.6368774582478807,8,122.0,0.6667458980562333,29,490.0
1530.0,-0.4600000000000001,42,6.74,1.685,7.687912339812823,9,157.0,0.5634095878148038,10,214.0,0.5344765748756852,11,133.0,0.5341493452116688,12,170.0,0.5153726641619332,42,674.0
1535.0,1.28,18,1.6199999999999999,0.40499999999999997,8.79184229638607,4,35.0,0.6423960546259503,4,35.0,0.6869354953086855,6,62.0,0.6689396249489253,4,30.0,0.6363301452025157,18,162.0
1540.0,-0.265,24,2.6799999999999997,0.6699999999999999,9.490116009996328,6,62.0,0.7145755523273594,5,59.0,0.7752025602901409,7,94.0,0.6443290689381179,6,53.0,0.6898916955445028,24,268.0
1545.0,-0.3275,26,3.99,0.9975,9.613624299710095,6,93.0,0.7337256831540823,5,84.0,0.7879115325017625,9,139.0,0.6482804195503514,6,83.0,0.7047799450316261,26,399.0
1550.0,-0.36250000000000004,30,5.4399999999999995,1.3599999999999999,9.753437104201549,7,127.0,0.7399700558973156,6,112.0,0.7678992086961371,10,187.0,0.6838003136910483,7,118.0,0.7337344924673163,30,544.0
1555.0,-0.39749999999999996,33,7.03,1.7575,9.882233120348086,8,167.0,0.7091748704884314,7,144.0,0.7707596601067603,10,237.0,0.6809092947055261,8,155.0,0.7195033497261693,33,703.0
1560.0,-0.43250000000000005,38,8.76,2.19,9.688555638646093,9,208.0,0.725184808920426,8,178.0,0.740469006671018,13,297.0,0.6684728205220107,8,193.0,0.7254188420658892,38,876.0
1565.0,-0.4949999999999999,42,10.74,2.685,9.10816221821822,9,253.0,0.6873015146791851,9,221.0,0.6797952285546336,13,361.0,0.6276425514943027,11,239.0,0.6661022319939598,42,1074.0
1570.0,-0.7600000000000001,60,13.780000000000001,3.4450000000000003,8.025873848481012,14,312.0,0.5464961667898615,14,292.0,0.5235422818601095,17,469.0,0.5530939958679575,15,305.0,0.6051890652791462,60,1378.0
1575.0,-0.9374999999999999,88,17.53,4.3825,6.5517170264190305,21,400.0,0.4454235677849847,25,393.0,0.420670083343615,25,576.0,0.4407241891241382,17,384.0,0.4750996804147591,88,1753.0
1580.0,2.42,57,7.8500000000000005,1.9625000000000001,6.933144149903469,13,189.0,0.44307830593832515,16,225.0,0.4950570941616946,15,243.0,0.4847508305910134,13,128.0,0.47852605790146147,57,785.0
1585.0,0.06000000000000005,76,7.609999999999999,1.9024999999999999,7.404524201392841,20,182.0,0.44117606695595873,21,236.0,0.5020676249452978,18,192.0,0.5106253843136725,17,151.0,0.5143121214939895,76,761.0
1590.0,-1.015,99,11.67,2.9175,6.784040499129763,25,287.0,0.43996059588099057,26,326.0,0.43843579860807225,27,301.0,0.4187102981518129,21,253.0,0.46410946443553525,99,1167.0
1595.0,-1.3675000000000002,113,17.14,4.285,6.496995606721833,25,412.0,0.4222501296181389,30,478.0,0.40590648640657495,29,442.0,0.41403214249950515,29,382.0,0.4106407242783309,113,1714.0
1600.0,-1.5225,126,23.229999999999997,5.807499999999999,6.278157078164439,29,552.0,0.41087510982580266,34,640.0,0.4002275790237327,32,598.0,0.38080962247572,31,533.0,0.4067573800592998,126,2323.0
1605.0,-1.6675,142,29.9,7.475,5.365098826753294,34,714.0,0.3472832882721014,37,807.0,0.35084076326573166,36,770.0,0.31902971345564507,35,699.0,0.3301005302029464,142,2990.0
1610.0,-1.88,158,37.42,9.355,4.5326456751119295,38,894.0,0.29135176884506014,41,1000.0,0.30327656660443525,39,957.0,0.26000914137721454,40,891.0,0.2741670484787508,158,3742.0
1615.0,-2.1300000000000003,181,45.94,11.485,3.981789307028703,43,1098.0,0.2735435161826524,49,1225.0,0.23125909688570556,44,1166.0,0.2445150701879591,45,1105.0,0.22857667646121982,181,4594.0
1620.0,-2.4149999999999996,200,55.6,13.9,3.3166317053428442,47,1330.0,0.21289515694238803,54,1485.0,0.19634020631075977,47,1392.0,0.2108850751923641,52,1353.0,0.18857240720346768,200,5560.0
1625.0,2.5800000000000005,126,45.279999999999994,11.319999999999999,4.20390288370271,34,1118.0,0.24761768894111136,33,1212.0,0.23128921528266994,25,1054.0,0.3036807597518214,34,1144.0,0.2354679949505961,126,4528.0
1630.0,2.299999999999999,98,36.08,9.02,5.694429732609803,27,915.0,0.3547507017613762,23,933.0,0.3283974584635861,21,805.0,0.39413272466986665,27,955.0,0.3380166679681728,98,3608.0
1635.0,2.0275000000000003,79,27.97,6.9925,6.6507503072521335,22,776.0,0.4364224794686334,20,698.0,0.43507108622728297,16,544.0,0.4462784864437589,21,779.0,0.4377067259013607,79,2797.0
1640.0,1.0575,58,23.740000000000002,5.9350000000000005,7.690848102366522,18,705.0,0.5191689375714225,15,532.0,0.503467493808632,10,439.0,0.5650323444529729,15,698.0,0.5328625894856074,58,2374.0
1645.0,0.655,43,21.12,5.28,8.461879983606213,14,642.0,0.5638716941321787,11,473.0,0.5848609251457629,7,338.0,0.6581320223437054,11,659.0,0.5835936494257409,43,2112.0
1650.0,0.545,39,18.939999999999998,4.734999999999999,8.842518378804852,9,594.0,0.62291204712764,11,446.0,0.6366185857578962,8,269.0,0.6967135050591248,11,585.0,0.6061474345225446,39,1894.0
1655.0,0.14500000000000002,51,18.36,4.59,8.676854835034922,12,533.0,0.6357107534741322,15,468.0,0.6313742627403023,11,269.0,0.6866137834896427,13,566.0,0.5791868105279983,51,1836.0
1660.0,-0.8725,74,21.849999999999998,5.4624999999999995,7.359522125058477,17,607.0,0.5336730372367616,19,556.0,0.4790858047117577,19,361.0,0.5156146405787725,19,661.0,0.5014515281150128,74,2185.0
1665.0,-1.2650000000000001,125,26.909999999999997,6.727499999999999,6.035615672436405,30,736.0,0.3971859769014451,33,680.0,0.4327196300867156,31,485.0,0.39856796266745825,31,790.0,0.38688004867899345,125,2691.0
1670.0,2.2199999999999998,115,18.03,4.5075,5.490656874231635,29,508.0,0.3130746425512763,30,433.0,0.3697976105590627,29,322.0,0.3512567178972108,27,540.0,0.37062574191523795,115,1803.0
1675.0,-0.61,155,20.470000000000002,5.117500000000001,5.3662299183992985,39,619.0,0.3025327555031585,39,463.0,0.31920059958628144,41,428.0,0.33481703065611446,36,537.0,0.3570525297535863,155,2047.0
1680.0,-2.1674999999999995,189,29.14,7.285,5.1427679475794505,51,843.0,0.2695625365438916,45,675.0,0.34641303637523163,46,646.0,0.3356834689327912,47,750.0,0.2998420581317511,189,2914.0
1685.0,-2.5125,207,39.19,9.7975,5.0284477629128395,58,1120.0,0.26639978457116176,49,910.0,0.2990458041699977,49,883.0,0.3170100380979011,51,1006.0,0.3065022863721495,207,3919.0
1690.0,-2.7350000000000003,221,50.13,12.5325,4.910223870236591,62,1422.0,0.2656083324220862,52,1179.0,0.2733358095035798,53,1138.0,0.30329487470474176,54,1274.0,0.2680615865852927,221,5013.0
1695.0,-2.8099999999999996,237,61.37,15.3425,4.301888532981433,64,1723.0,0.21335580093724876,56,1454.0,0.25384682026173294,56,1411.0,0.2629461858972365,61,1549.0,0.2035348485403012,237,6137.0
1700.0,-3.0674999999999994,257,73.63999999999999,18.409999999999997,3.6095372694417445,70,2059.0,0.15140530642709965,62,1738.0,0.21229832408871369,60,1702.0,0.2005674180723131,65,1865.0,0.18392092300368856,257,7364.0
1705.0,-3.387500000000001,283,87.19,21.7975,2.807307789229341,79,2437.0,0.12320504477116667,68,2062.0,0.15475721816389304,67,2018.0,0.15846811707024866,69,2202.0,0.15375946919840294,283,8719.0
1710.0,-3.749999999999999,309,102.19,25.5475,2.186281229658442,85,2849.0,0.11029967103979962,76,2431.0,0.12007058335863742,72,2370.0,0.13750182488930646,76,2569.0,0.12137606583885872,309,10219.0
1715.0,2.567499999999999,227,91.92000000000002,22.980000000000004,3.021721853266731,61,2566.0,0.15504717199242593,56,2162.0,0.17254667188040104,52,2093.0,0.18915721155834953,58,2371.0,0.16261304784175162,227,9192.0
1720.0,2.352500000000001,170,82.50999999999999,20.627499999999998,4.102129720781486,48,2370.0,0.230232284932807,41,1863.0,0.2415363497841605,37,1893.0,0.2687507773668593,44,2125.0,0.2531322345862363,170,8251.0
1725.0,2.6824999999999988,154,71.78,17.945,5.391602475914192,44,2107.0,0.3080554752714311,37,1667.0,0.36261771850925784,36,1547.0,0.32770042292020846,37,1857.0,0.36369551481193046,154,7178.0
1730.0,2.905000000000001,128,60.16,15.04,6.463682798239607,39,1865.0,0.36008180245135846,27,1351.0,0.42879462507495897,30,1302.0,0.41018403360804345,32,1498.0,0.42835541727307114,128,6016.0
1735.0,1.4249999999999998,109,54.46,13.615,7.082617308608526,36,1709.0,0.38637925531330297,24,1234.0,0.449835440106657,26,1193.0,0.44851172610233664,23,1310.0,0.49116041550743733,109,5446.0
1740.0,1.2124999999999995,89,49.61,12.4025,7.4341625656562815,30,1664.0,0.43980717344173564,24,1139.0,0.49727079100423405,17,993.0,0.5082077262651052,18,1165.0,0.4894332168576358,89,4961.0
1745.0,0.35749999999999993,81,48.18,12.045,7.394021342315547,29,1614.0,0.45754800018154435,20,1123.0,0.500086925330295,11,898.0,0.5370078515225098,21,1183.0,0.473810599592114,81,4818.0
1750.0,-0.8050000000000002,96,51.400000000000006,12.850000000000001,6.705884864763074,25,1653.0,0.42960950388016145,28,1178.0,0.41759594132270517,19,1021.0,0.5012312769674963,24,1288.0,0.4061249339484801,96,5140.0
1755.0,-1.3324999999999987,133,56.73,14.1825,5.922798402226161,33,1740.0,0.38793399813599794,39,1343.0,0.3366062564432771,28,1136.0,0.4275142864052118,33,1454.0,0.3528415942720313,133,5673.0
1760.0,2.4449999999999994,119,46.949999999999996,11.737499999999999,5.197219967728383,29,1484.0,0.34278956656831727,34,1104.0,0.30079095716709925,28,892.0,0.34337568014252123,28,1215.0,0.32728295239647,119,4695.0
1765.0,-0.30000000000000027,163,48.150000000000006,12.037500000000001,5.0425038476108,41,1541.0,0.2989872722465447,44,1101.0,0.28199805523278154,38,898.0,0.342807924654843,40,1275.0,0.28973722686523323,163,4815.0
1770.0,-2.1575,208,56.78,14.195,4.421048631840411,56,1780.0,0.21591215172990505,56,1298.0,0.2539515163096596,46,1100.0,0.27890722182427796,50,1500.0,0.24139992230177978,208,5678.0
1775.0,-2.792499999999999,238,67.95,16.9875,4.218073899937974,62,2072.0,0.1922743560819349,62,1586.0,0.2368855312137884,55,1356.0,0.23517407613585778,59,1781.0,0.2212260119550265,238,6795.0
1780.0,-3.15,264,80.55,20.1375,4.0104314326242125,67,2391.0,0.17993139847619918,68,1913.0,0.23458865161053713,64,1656.0,0.2076378347413926,65,2095.0,0.20126354293394377,264,8055.0
1785.0,-3.522500000000001,293,94.64,23.66,3.4174697641913885,75,2735.0,0.14888216469275709,76,2296.0,0.1951184362714663,68,1988.0,0.15867689174075086,74,2445.0,0.15477201001369525,293,9464.0
1790.0,-3.807500000000001,317,109.87,27.4675,2.8123512517633995,82,3130.0,0.11458420671010591,80,2667.0,0.15918181677507307,75,2351.0,0.10520632260457814,80,2839.0,0.11771055395048431,317,10987.0
1795.0,-4.2225,341,126.75999999999999,31.689999999999998,2.435230697063345,87,3559.0,0.1150350216202923,87,3111.0,0.14286421526052487,80,2743.0,0.11876887841911313,87,3263.0,0.1158972345570695,341,12676.0
1800.0,-4.339999999999997,361,144.12,36.03,1.8535032914519476,92,4007.0,0.08206293180164706,92,3537.0,0.11252297699438044,85,3152.0,0.09782290430066885,92,3716.0,0.0983229218953052,361,14412.0
1805.0,3.504999999999999,278,130.10000000000002,32.525000000000006,2.415070043304639,70,3631.0,0.10506410468255382,72,3143.0,0.12230454616266234,65,2820.0,0.1352409999489698,71,3416.0,0.13742550243104026,278,13010.0
1810.0,2.3075,225,120.86999999999999,30.217499999999998,3.509246194997165,58,3383.0,0.17568846258173662,58,2894.0,0.20866516148560557,50,2602.0,0.22405917913457546,59,3208.0,0.1990683887412385,225,12087.0
1815.0,3.674999999999999,200,106.16999999999999,26.542499999999997,4.560562242055875,53,2992.0,0.2440124955228043,47,2613.0,0.2878536399447563,47,2193.0,0.27080809150094215,53,2819.0,0.2720463115165038,200,10617.0
1820.0,2.8675000000000015,180,94.69999999999999,23.674999999999997,5.587827873919046,47,2599.0,0.3075905918454404,43,2247.0,0.3663488613376064,40,1999.0,0.33863869987129114,50,2625.0,0.31593000919729763,180,9470.0
1825.0,1.9849999999999994,158,86.75999999999999,21.689999999999998,6.334284422210382,42,2370.0,0.39089845784992727,40,2082.0,0.39573735919922487,34,1847.0,0.39497550091489325,42,2377.0,0.36041907182761534,158,8676.0
1830.0,1.3500000000000005,125,81.35999999999999,20.339999999999996,6.703434074555749,35,2190.0,0.4039362405876711,35,1983.0,0.41818003744034493,30,1795.0,0.4321520007986381,25,2168.0,0.42272007955204755,125,8136.0
1835.0,0.6549999999999994,105,78.74000000000001,19.685000000000002,6.62651582074016,28,2083.0,0.43384286344374995,29,1995.0,0.4072199314208244,24,1721.0,0.4531910517445002,24,2075.0,0.4002924364703443,105,7874.0
1840.0,-0.8025000000000002,100,81.95,20.4875,6.223915485936444,27,2184.0,0.3858632517617608,28,2056.0,0.34351029189429066,20,1767.0,0.4566846920101672,25,2188.0,0.37930854649830675,100,8195.0
1845.0,-1.295,122,87.13,21.7825,5.456844719918038,31,2330.0,0.3460311636046988,30,2111.0,0.30244791563066536,28,1920.0,0.37076245113010453,33,2352.0,0.3210079338481554,122,8713.0
1850.0,1.665,122,80.47,20.1175,5.276569217806195,31,2121.0,0.33342706418608303,30,1983.0,0.2922147932165633,30,1795.0,0.36281288836423037,31,2148.0,0.3307726218245225,122,8047.0
1855.0,-0.8350000000000009,169,83.81,20.9525,4.694711798895337,42,2214.0,0.29391575733600517,45,2053.0,0.2372223491377043,41,1876.0,0.2845663587771909,41,2238.0,0.3029751389833477,169,8381.0
1860.0,-2.4750000000000005,219,93.71000000000001,23.427500000000002,4.118127862632231,54,2460.0,0.2406297248515672,59,2316.0,0.24116150259860275,54,2119.0,0.24419166999290645,52,2476.0,0.25641625551347363,219,9371.0
1865.0,-2.982499999999998,249,105.64,26.41,3.5741520964329667,60,2750.0,0.20113447096245085,65,2629.0,0.20599615203062713,65,2427.0,0.19441091192537177,59,2758.0,0.1881538816809797,249,10564.0
1870.0,-3.2600000000000007,278,118.68,29.67,3.376682747550589,66,3068.0,0.18625102885606742,75,2986.0,0.1936731318015073,71,2736.0,0.18551544082981214,66,3078.0,0.1798165991371396,278,11868.0
1875.0,-3.737499999999999,313,133.63,33.4075,2.8707225291940897,75,3422.0,0.13611264469417775,85,3396.0,0.1523507726042845,79,3115.0,0.14175025792106558,74,3430.0,0.16748558553174392,313,13363.0
1880.0,-4.127500000000001,340,150.14,37.535,2.244898499746623,80,3817.0,0.11755548174022012,92,3847.0,0.13575076788726284,85,3528.0,0.1098061641602672,83,3822.0,0.09066069377136952,340,15014.0
1885.0,-4.4475,366,167.93,41.9825,1.9104798886591932,84,4231.0,0.12030205136638518,103,4337.0,0.08784036860556378,90,3969.0,0.08859823326470194,89,4256.0,0.08751969300832582,366,16793.0
1890.0,-4.7425,386,186.89999999999998,46.724999999999994,1.5282505633497125,87,4659.0,0.08016859073608991,110,4876.0,0.07856779733768074,98,4448.0,0.06885046750768474,91,4707.0,0.09341710325084415,386,18690.0
1895.0,4.174999999999999,299,170.2,42.55,2.2839614192984112,67,4155.0,0.12217001143882798,89,4545.0,0.10307634160293373,74,4114.0,0.11567159896846473,69,4206.0,0.129663316721884,299,17020.0
1900.0,2.852500000000001,242,158.79,39.6975,3.1424956959713053,51,3830.0,0.20273677197322218,74,4365.0,0.15779452761793186,61,3877.0,0.14658346876704104,56,3807.0,0.20440627319013538,242,15879.0
1905.0,3.8149999999999995,223,143.53,35.8825,4.2819572429450155,48,3369.0,0.2890995141816997,64,3988.0,0.2329116335917896,60,3590.0,0.21761706094684566,51,3406.0,0.28110943717031067,223,14353.0
1910.0,4.217500000000001,205,126.66,31.665,5.253430595193576,46,2908.0,0.3182728667827021,58,3643.0,0.3048933336270222,54,3168.0,0.3013525505550658,47,2947.0,0.3063203851632993,205,12666.0
1915.0,3.232499999999999,151,113.73,28.4325,6.1024013706231255,38,2709.0,0.36153100738284055,42,3275.0,0.36761356740296636,34,2876.0,0.37897087349985037,37,2513.0,0.34463661587897226,151,11373.0
1920.0,2.8999999999999995,118,102.13,25.5325,6.535941440924517,29,2357.0,0.4216014772697944,36,2995.0,0.3598981348652797,28,2526.0,0.4367847161333486,25,2335.0,0.4007506079034272,118,10213.0
1925.0,1.2775000000000007,106,97.02,24.255,6.475945578755542,21,2133.0,0.4297326172829648,35,2871.0,0.36083536118977194,26,2500.0,0.4374868800743557,24,2198.0,0.39118098567916665,106,9702.0
1930.0,-0.5575000000000001,106,99.25,24.8125,5.909682673055803,24,2178.0,0.3620893386288106,35,2958.0,0.2907111141992682,24,2546.0,0.3971966538697173,23,2243.0,0.37919701407507345,106,9925.0
1935.0,-1.299999999999999,120,104.45,26.1125,5.460910403641079,30,2315.0,0.34475648732112224,35,3115.0,0.2737530680571194,30,2620.0,0.33372888290269176,25,2395.0,0.3570427855615934,120,10445.0
1940.0,2.362499999999999,111,95.0,23.75,5.211306198667625,31,2164.0,0.33655110461727344,27,2789.0,0.2644333442182448,28,2381.0,0.31915355745397306,25,2166.0,0.35054145976152423,111,9500.0
1945.0,-0.40499999999999936,159,96.62,24.155,4.916098394279779,43,2270.0,0.2928220874715915,38,2729.0,0.2808115811249787,42,2434.0,0.2930783307097715,36,2229.0,0.2817405473475876,159,9662.0
1950.0,-2.0600000000000014,199,104.86000000000001,26.215000000000003,4.342997990127113,53,2510.0,0.21139006285747106,46,2857.0,0.25639996429183404,51,2673.0,0.23863504846995642,49,2446.0,0.2631598134817953,199,10486.0
1955.0,-2.6875,233,115.61000000000001,28.902500000000003,3.972183339118778,60,2801.0,0.18399635740261872,55,3117.0,0.22693805786528654,61,2928.0,0.170117447100913,57,2715.0,0.21743678392803806,233,11561.0
1960.0,-3.0774999999999997,258,127.92000000000002,31.980000000000004,3.6689856584418092,67,3115.0,0.1664122491876218,61,3409.0,0.20734788434535104,68,3253.0,0.15346619825459862,62,3015.0,0.1973677343733527,258,12792.0
1965.0,-3.4574999999999996,292,141.75,35.4375,3.175860798759388,75,3473.0,0.1384867700820431,69,3738.0,0.1753803926806721,76,3619.0,0.12476983442478005,72,3345.0,0.14089816401708063,292,14175.0
1970.0,-3.885,326,157.29,39.3225,2.6290048829096184,82,3869.0,0.13247496950554138,79,4109.0,0.12459433536916036,86,4022.0,0.0756885588728427,79,3729.0,0.11580738376598709,326,15729.0
1975.0,-4.2075,347,174.12,43.53,2.2800638301647473,86,4290.0,0.12705358602013048,87,4525.0,0.1265972778426841,91,4464.0,0.07588486333160517,83,4133.0,0.11474905462294364,347,17412.0
1980.0,-4.527500000000002,372,192.23000000000002,48.057500000000005,1.7911401712570159,91,4735.0,0.09900185174159713,98,4998.0,0.10939032545809155,96,4934.0,0.04482656873417826,87,4556.0,0.09861455163542228,372,19223.0
1985.0,5.227500000000001,286,171.32,42.83,2.333465836274038,69,4174.0,0.12335660967635426,78,4467.0,0.10309887238035792,76,4469.0,0.09151140969741968,63,4022.0,0.1396925657475665,286,17132.0
1990.0,3.5425000000000004,227,157.14999999999998,39.287499999999994,3.3970650520630574,55,3729.0,0.19688168500974085,58,4303.0,0.17316185492638395,65,4064.0,0.17457308004187636,49,3619.0,0.2228509488955208,227,15715.0
1995.0,4.367499999999999,218,139.68,34.92,4.342496222202878,51,3328.0,0.2633318275706747,57,3878.0,0.23242134815726773,63,3703.0,0.23229596371451444,47,3059.0,0.27443602911087517,218,13968.0
2000.0,3.5625000000000018,198,125.42999999999999,31.357499999999998,5.147611224229022,47,2909.0,0.3087525929970685,55,3576.0,0.2731293091030355,54,3466.0,0.28277752434314746,42,2592.0,0.3207201297448411,198,12543.0
2005.0,2.4799999999999986,153,115.51,28.8775,6.0498966710465005,36,2504.0,0.3594835237403029,50,3478.0,0.30933997632155497,35,3180.0,0.36987019043078934,32,2389.0,0.3827296286824133,153,11551.0
2010.0,2.8599999999999994,129,104.07,26.0175,6.48399185848798,30,2277.0,0.39805026024418433,42,3067.0,0.37413456316311283,28,2835.0,0.42710140639612726,29,2228.0,0.42788122627774355,129,10407.0
2015.0,1.8224999999999998,105,96.78,24.195,6.500374694495847,27,2087.0,0.41852467866101156,32,3042.0,0.39311646034173436,23,2655.0,0.4302061186819192,23,1894.0,0.4501096752990712,105,9678.0
